Time,Channel A,Channel B
(ms),(V),(mV)
0.44010196,0.45069740,-0.82857750
0.44266196,0.43317970,-0.82857750
0.44522196,0.45069740,0.05340739
0.44778196,0.45069740,-0.82857750
0.45034196,0.45069740,-0.38758500
0.45290196,0.45069740,0.05340739
0.45546196,0.45069740,-0.38758500
0.45802196,0.45069740,-0.38758500
0.46058196,0.45069740,-0.38758500
0.46314196,0.46815390,-0.38758500
0.46570196,0.46815390,0.05340739
0.46826196,0.46815390,-0.38758500
0.47082196,0.46815390,0.05340739
0.47338196,0.48567160,0.05340739
0.47594196,0.48567160,-0.38758500
0.47850196,0.48567160,-0.38758500
0.48106196,0.48567160,0.49287390
0.48362196,0.48567160,-0.38758500
0.48618196,0.48567160,0.05340739
0.48874196,0.48567160,0.05340739
0.49130196,0.48567160,0.05340739
0.49386196,0.48567160,0.05340739
0.49642196,0.50312820,-0.38758500
0.49898196,0.50312820,0.05340739
0.50154196,0.50312820,0.05340739
0.50410196,0.50312820,-0.82857750
0.50666196,0.50312820,0.05340739
0.50922196,0.50312820,0.05340739
0.51178196,0.52064580,0.05340739
0.51434196,0.52064580,0.05340739
0.51690196,0.52064580,0.05340739
0.51946196,0.52064580,0.05340739
0.52202196,0.52064580,0.05340739
0.52458196,0.52064580,0.05340739
0.52714196,0.52064580,0.05340739
0.52970196,0.52064580,-0.82857750
0.53226196,0.53810240,-0.38758500
0.53482196,0.53810240,0.05340739
0.53738196,0.55562000,-0.82857750
0.53994196,0.53810240,0.05340739
0.54250196,0.55562000,0.05340739
0.54506196,0.55562000,-0.38758500
0.54762196,0.55562000,0.05340739
0.55018196,0.55562000,0.05340739
0.55274196,0.55562000,0.05340739
0.55530196,0.55562000,0.05340739
0.55786196,0.57307650,0.05340739
0.56042196,0.57307650,0.05340739
0.56298196,0.55562000,0.05340739
0.56554196,0.57307650,-0.82857750
0.56810196,0.57307650,-0.82857750
0.57066196,0.57307650,0.05340739
0.57322196,0.57307650,0.05340739
0.57578196,0.57307650,0.05340739
0.57834196,0.57307650,-0.38758500
0.58090196,0.59059420,0.05340739
0.58346196,0.59059420,-0.82857750
0.58602196,0.59059420,0.05340739
0.58858196,0.59059420,0.05340739
0.59114196,0.59059420,-0.38758500
0.59370196,0.59059420,-0.38758500
0.59626196,0.60805080,0.49287390
0.59882196,0.59059420,0.05340739
0.60138196,0.59059420,0.05340739
0.60394196,0.59059420,-0.38758500
0.60650196,0.60805080,0.05340739
0.60906196,0.60805080,0.05340739
0.61162196,0.62556840,-0.38758500
0.61418196,0.62556840,-0.38758500
0.61674196,0.60805080,0.05340739
0.61930196,0.62556840,-0.38758500
0.62186196,0.62556840,0.05340739
0.62442196,0.62556840,0.05340739
0.62698196,0.62556840,0.05340739
0.62954196,0.64302500,-0.38758500
0.63210196,0.62556840,0.05340739
0.63466196,0.62556840,-0.38758500
0.63722196,0.62556840,0.05340739
0.63978196,0.64302500,0.05340739
0.64234196,0.64302500,-0.82857750
0.64490196,0.64302500,0.05340739
0.64746196,0.64302500,-0.82857750
0.65002196,0.66054260,0.05340739
0.65258196,0.66054260,0.49287390
0.65514196,0.64302500,0.05340739
0.65770196,0.66054260,0.05340739
0.66026196,0.66054260,0.49287390
0.66282196,0.66054260,-0.38758500
0.66538196,0.66054260,0.05340739
0.66794196,0.66054260,0.05340739
0.67050196,0.66054260,-0.38758500
0.67306196,0.66054260,0.05340739
0.67562196,0.66054260,-0.38758500
0.67818196,0.66054260,0.05340739
0.68074196,0.66054260,0.05340739
0.68330196,0.66054260,0.05340739
0.68586196,0.67799920,0.49287390
0.68842196,0.67799920,0.05340739
0.69098196,0.67799920,-0.38758500
0.69354196,0.67799920,-0.82857750
0.69610196,0.67799920,-0.38758500
0.69866196,0.67799920,0.05340739
0.70122196,0.69551680,-0.82857750
0.70378196,0.69551680,-0.82857750
0.70634196,0.69551680,0.49287390
0.70890196,0.69551680,0.05340739
0.71146196,0.69551680,-0.38758500
0.71402196,0.69551680,0.05340739
0.71658196,0.71297340,-0.82857750
0.71914196,0.71297340,-0.38758500
0.72170196,0.71297340,-0.38758500
0.72426196,0.71297340,0.05340739
0.72682196,0.71297340,-0.82857750
0.72938196,0.71297340,-0.38758500
0.73194196,0.71297340,0.05340739
0.73450196,0.71297340,0.05340739
0.73706196,0.71297340,0.05340739
0.73962196,0.73049100,0.05340739
0.74218196,0.71297340,-0.38758500
0.74474196,0.73049100,-0.38758500
0.74730196,0.73049100,-0.38758500
0.74986196,0.73049100,0.05340739
0.75242196,0.73049100,-0.38758500
0.75498196,0.73049100,0.05340739
0.75754196,0.73049100,0.05340739
0.76010196,0.73049100,0.05340739
0.76266196,0.73049100,-0.82857750
0.76522196,0.73049100,-0.82857750
0.76778196,0.73049100,0.05340739
0.77034196,0.73049100,-0.38758500
0.77290196,0.73049100,-0.38758500
0.77546196,0.74794760,0.05340739
0.77802196,0.74794760,-0.38758500
0.78058196,0.74794760,0.05340739
0.78314196,0.76546530,-0.38758500
0.78570196,0.74794760,-0.38758500
0.78826196,0.76546530,0.05340739
0.79082196,0.76546530,-0.38758500
